Month,Day,Hour,Solar_Radiation,Cloud_Cover,Ozone_Level,Altitude,UV_Index,UV_Risk_Level
9,25,5,857.3027977762839,0.5026312426301305,275.9958157930789,1.4056709837734038,2.237097071888221,Low
1,21,4,524.1584506583481,0.05617607734743901,321.4270561767154,0.4438750023282175,2.767874653878526,Low
8,26,20,981.194444213639,0.49109572938316515,277.74526957530935,2.9539634327725186,2.994258307771917,Extreme
7,9,4,670.7279244661631,0.9271106288584273,248.05982469007336,0.6272920937688428,0.21480203454206964,Low
2,3,0,213.63826740805246,0.10539321810780522,218.9930550456753,0.3910593901297966,0.7248533531284536,Low
8,20,16,708.5598058678906,0.7644407280755043,262.98368891777915,0.6106046216606892,0.7762371262093826,Low
1,25,18,392.5936138885291,0.40967105337599263,219.32896685755045,2.3071833994791726,1.0426552277751033,Low
11,26,13,717.6944770174877,0.655173714524338,235.3793901647968,1.2765169778155285,1.0947932953885067,Low
12,11,11,162.67703334616516,0.26023659798522936,397.4672317159092,1.696247819257614,0.93242890239636,Low
9,6,9,257.3932934583635,0.1594922625413583,288.8207113813237,0.06302747095908223,1.0479599461965545,Low
9,2,19,870.1635330152077,0.16046261427122643,306.37435330100334,0.10329392571994367,3.768817122497257,Moderate
2,7,20,304.4616013211634,0.07049194564314465,374.7237057474431,1.3374766494810486,2.0038352313512147,Low
7,18,17,853.3370127186461,0.18564670490124302,399.11378009813757,2.4499657296048705,5.755023078647156,Moderate
10,27,23,351.3484796089694,0.6642193849889683,316.5428898689363,2.655716636122696,0.7877016471916023,Low
3,2,10,678.5937190528368,0.881690611843508,362.49476420883434,0.26011970278692065,0.49765911088013703,Low
7,27,1,724.7355161588479,0.8141256855911618,265.38820486733505,1.6150893063030685,0.6920729009415211,Low
12,17,17,561.3892778305476,0.6851343098744841,261.14879148945823,2.7396890588378113,0.9801330897323781,Low
10,11,6,374.77960902705814,0.11043186341110267,280.540744198912,1.163918263193659,1.740269524104843,Low
9,27,23,291.3799387339865,0.28918744629594983,334.5014525347298,2.488697494285106,1.4420444275488613,Low
4,12,14,129.8704191061836,0.309806875322469,336.43833785101975,0.4010869631983086,0.5227738154927224,Low
12,27,10,373.55176111665145,0.24995694639762123,263.0478869298902,2.806183469003396,1.5730418177533478,Low
1,19,17,687.8465114781548,0.5150056597097231,226.64198482732573,2.254269952593908,1.5442043353066837,Low
2,22,22,944.4743366036344,0.5355538148796726,326.4792512931017,2.824003178360705,3.0609308192369244,Moderate
1,24,11,884.0840340367469,0.3568859751711102,225.66517243775291,2.0298517006575194,2.5724982601675803,Low
12,25,5,789.4582988817723,0.353789158736436,315.69850164586603,1.090211795998281,2.9769020468615075,Extreme
5,7,19,809.6026089279688,0.8285555979060814,338.68442561126176,2.814543517574167,1.0040199082448908,Low
5,20,22,698.4864131283957,0.7892928483196856,340.1222992788903,0.8267003289275354,0.9032692195667977,Low
11,6,12,334.2581718094027,0.30779583168074565,350.69442213191934,0.9965175661851976,1.487130305707839,Low
7,21,19,916.4755276352469,0.9137884438732593,374.5718843131329,2.102425254005221,0.5969565080654754,Low
9,24,15,703.6590807152506,0.952815017002506,299.99179839295766,2.295948898576159,0.20412033866429202,Low
9,1,17,604.396567882396,0.32674254203004083,346.0498379059143,2.7882104515474615,3.0012373112908626,Moderate
3,17,9,199.89052229213297,0.35442494879305486,323.83454707316736,0.6144072271686285,0.7392760116332302,Low
3,11,22,502.3499894257829,0.5056341534219588,237.32798795953653,2.393994105657672,1.2174856454216334,Low
3,22,7,514.3224440817337,0.9411208125336735,205.13792897388163,2.21563816019089,0.12647601136017542,Low
4,26,17,878.1072485704029,0.8763194331423115,256.90827713538675,0.1913836687607936,0.4739243543046352,Low
8,28,20,591.9833981690097,0.1025679625835898,288.6067412675239,1.1616694236306209,2.852301782012676,Low
6,18,0,442.36049407336867,0.3927307432714162,323.4211888857312,0.8482963711802958,1.5708560538306335,Low
8,21,22,979.1202956595934,0.5533711897497718,369.99186610064106,0.9134712730620912,2.94297534000135,Extreme
1,17,7,199.6485339936841,0.50313247255154,239.24914334123312,2.9488406386641026,0.5121966895221295,Low
8,7,5,480.29358548075015,0.19386306793689267,225.10995797969542,1.9283322404397838,1.7327614936905267,Low
4,17,4,137.82220765426476,0.8588167711681547,392.6959894948655,2.1530284733804987,0.15477187470570866,Low
11,20,14,765.9137086902373,0.6769407829968374,221.60891187528142,2.9298529119450274,1.1816572783147308,Low
1,9,21,926.2688969792356,0.8379083748518036,295.6982140214378,1.1316053473729162,0.8236693576882314,Low
8,17,14,352.0335965954405,0.8587642793494722,317.11274575866037,2.405520505358418,0.3259913688107955,Low
4,20,1,872.5075091192087,0.7483558536657398,308.27488418148766,1.303592889913486,1.2751445123544665,Low
6,22,0,362.996407415708,0.43921060124971734,217.20643140658865,2.6086010154449393,0.929159890497719,Low
8,22,22,919.6931454795237,0.6105467550154245,211.40538280072388,0.5419726239339095,1.330408317262487,Low
4,28,22,778.5657132371056,0.16036540611974315,221.09668549220714,2.8430585311928387,3.0937487538176422,Moderate
3,8,10,824.4160991572948,0.6736454174749077,317.1175367745225,0.656315125232639,1.515347522217938,Low
9,17,9,116.20590004040905,0.17925325573928075,308.8689775268642,0.9786615209427946,0.5390260858640824,Low
3,7,17,966.5293213666233,0.6939495905101568,246.74815840734885,2.2685767023203414,1.4924673898078233,Low
9,1,17,754.003892863291,0.22959816075396866,327.5548283691183,1.1812654246962202,3.5458030666635865,Moderate
2,13,16,374.27598584751996,0.11755130015021997,364.0135004111299,1.8246341302993399,2.3693836270363757,Low
2,23,7,846.4551983729623,0.16528449014295743,208.31579196931875,1.3337205032082855,2.780263139428354,Low
2,19,14,353.3690785734369,0.001992135219070268,299.62598870960846,2.2271098112693455,2.1533496305807307,Low
6,27,7,885.4784556095152,0.7187396178535302,337.86208242053806,0.6849937571058325,1.4984734010361067,Low
3,24,16,201.32235137074332,0.7324010490583791,250.46238541393743,0.17537396171063102,0.22883267743756877,Low
9,19,11,733.3173797147161,0.5149333499132595,261.5541810586298,0.8997881924191987,1.6901368453289656,Low
4,17,7,586.6286289804193,0.1613628010553837,322.7275805978768,1.4229259946052908,3.022731494545285,Moderate
1,13,13,186.88102317589673,0.08355433751068975,379.5870586887474,0.5040601565780357,1.13812318541077,Low
4,16,3,317.7044454329551,0.01912896643728701,361.9848840605799,1.064391868969166,2.0801848782621617,Low
1,8,0,111.1636326495833,0.1657481769652207,316.62604381991673,1.1999490548807055,0.5481145440633399,Low
5,19,0,521.8911689180552,0.8908555349831467,346.04434355144986,0.17217553106482064,0.3341765834479222,Low
4,18,18,371.1387346840003,0.24153684170168177,272.96449404155976,1.7499217445526136,1.504737195589745,Low
8,1,15,638.5217358679829,0.35427132721721566,328.1931056197516,2.6530302839138624,2.853635554723008,Low
8,14,13,367.5140269377555,0.10534548448133318,293.2363182255114,0.45522873885915727,1.6800775325711026,Low
7,19,20,369.9272003562862,0.22236130474817029,237.98722729151217,1.793424040204542,1.3456634037171185,Low
3,15,15,768.873878858443,0.5192245707802051,340.3476547754515,1.9942176147325388,2.515016317520648,Low
1,18,4,143.3285523805181,0.6077526830956526,311.29292746976444,1.258004041257865,0.32837652266353934,Low
1,2,8,912.6054956727885,0.24535231416621106,271.7243163907183,2.10329276209281,3.7749231718355345,Moderate
12,22,1,867.0374869520633,0.05773215922511721,382.26783801572617,1.2321946304730362,5.846465270187994,Moderate
11,28,17,701.0242149037658,0.39103286912739865,204.18682356534666,1.5139118639323046,1.672731499469291,Low
3,17,5,633.8994130966458,0.23420337092633414,263.1546302498992,0.02205913366328094,2.133784354391567,Low
6,18,8,903.072248325687,0.21955392322980194,211.37627955552932,2.0751603424040663,2.9982186673929463,Extreme
7,6,0,266.797161575843,0.9598628027134553,353.30546324432544,1.9840280368341734,0.075566649562689,Low
6,19,8,171.07224597174576,0.6163004859257241,340.4214908227585,0.11520263197903369,0.37671343797584855,Low
6,4,15,315.5591529185843,0.5568784431720959,266.2704437472634,1.1047503221853994,0.6891030459428087,Low
6,1,12,815.1204508301712,0.4157751035233219,335.1325804414146,2.937095522375002,3.4411534127243213,Moderate
3,8,8,131.20324005383497,0.42894433343014426,279.18744523918997,1.2622096877058504,0.3926370234898838,Low
6,23,20,624.5261515751407,0.5409050038380808,351.2507582844869,1.5058362153955251,1.931245104128367,Low
8,7,12,995.893764572179,0.6964298070361072,290.8367325473412,2.729790474479156,1.8654834557781745,Low
11,3,8,870.1264844537855,0.7021460961818294,282.4559455663331,2.151785627597269,1.482604295821373,Low
11,10,10,569.3011201392305,0.17169390770544957,386.9459830976602,1.7462103933726707,3.5721506118204855,Moderate
2,10,3,157.2768183579781,0.500112752076627,250.17581997814005,2.3934140440232174,0.4062766040117574,Low
5,19,1,848.2361629471388,0.41195809503410197,224.0894679993131,2.5930987993679198,2.3459992313372875,Low
1,14,5,639.0806573594895,0.8705269662693842,316.9086226518916,1.3706642152118005,0.49693963614137626,Low
12,2,13,203.43969735361014,0.6314189212183764,393.8643624568358,1.425325094795506,0.5623837206666481,Low
1,28,3,184.47155634102057,0.5325040664159818,275.56784274543736,1.1581528069555074,0.4419537671061825,Low
5,1,5,918.6641374929332,0.11539464217891737,212.4073527257563,2.9001184200553816,3.711233854532657,Moderate
12,23,18,702.2802366442706,0.6056378893234114,267.86105346191346,2.0914987628710513,1.4950099636437448,Low
3,23,5,846.3581193850799,0.11720390568023342,301.1863308639117,0.24966919862421688,3.8442216871317028,Moderate
4,28,1,891.0810102540406,0.33720657556575206,232.38460132644275,2.5888788699390552,2.8796422095663345,Low
3,18,17,614.59511684349,0.14284196481433187,331.6204436112984,1.4416798225088043,3.3314234780066734,Moderate
1,7,12,565.7017165795371,0.6920736470243689,399.5498778020401,0.2062617192674624,1.1839157753245981,Low
1,8,8,487.3846692888912,0.2062521138361526,290.34789519628873,1.649151765489933,2.180801720047019,Low
12,1,22,385.25192901200734,0.391859373188026,270.9457113460425,1.2514928369271061,1.1903920511761794,Low
12,25,18,491.1363647728406,0.8956747776187787,280.14083336689333,2.6332482145878746,0.3022258484980953,Low
5,23,12,796.4916901571407,0.2043163833989703,223.02923567904023,0.6119838108281621,2.499935417917059,Low
6,3,10,641.7310879136185,0.5078050639587791,376.65472028524476,2.4793938284765487,2.474433999689166,Low
3,24,0,903.2709609593614,0.419271661166022,282.9651311042704,1.6730660735563583,2.8877373064317053,Low
12,23,23,499.042012941269,0.018124041045729733,277.4548822849683,0.16383090964040714,2.3029912505736516,Low
9,27,21,646.3806208468786,0.7927581135728128,331.93805458609484,2.915535903976454,0.9571590042342072,Low
5,8,6,668.1767977827899,0.06904590631459973,288.4066841862247,1.5378457323095998,3.4498360473488114,Moderate
8,22,20,632.527446075693,0.4742550209769536,329.64669376156917,0.8726305626947475,1.986491055878187,Low
1,25,14,732.3703957769648,0.5606782949389499,212.2892580261575,1.4082205259677743,1.298697838346536,Low
5,15,0,313.69012153732564,0.6284264566145871,362.74466874444545,2.5735733505524667,0.8860416437217078,Low
3,5,11,561.1273997912116,0.6886316293078756,388.1007905758805,0.9147093731551905,1.2335064454125173,Low
12,3,6,193.8023225275129,0.2532723835227151,329.7530772318772,0.578029189460101,0.841324543177618,Low
1,19,14,446.0601948803313,0.009978776658449373,390.9131857717622,0.38721374079264437,2.9885884399330953,Extreme
4,1,20,538.9003617591379,0.723443662354912,230.28646287399266,0.8935781951706337,0.6231316414367045,Low
5,28,18,687.0018335909252,0.5356565993475786,295.4832378960707,2.3401442611201304,1.9386482149006201,Low
7,15,0,955.4779473275831,0.8361177032072488,320.36134678908945,1.414879095585785,0.954361444952508,Low
1,8,16,640.5859598935203,0.8213883629006943,316.3473294842373,0.6824448110806199,0.6444225763717968,Low
3,2,16,769.2345245589038,0.8433261677878832,280.29235581780864,0.4985549988292476,0.5910779593656419,Low
2,3,2,555.6394535456825,0.48509465997954015,267.6168818732523,0.9981884295311373,1.4034724222573973,Low
9,24,11,670.6936282386981,0.33362839583686565,225.36480451008376,2.8197731186571264,2.15206727913801,Low
10,14,5,163.83899452039608,0.79155820259137,278.34849011245564,1.0290801377700731,0.17473463426102198,Low
6,24,10,328.95242275766225,0.45129411302925493,232.53216302109703,2.964372227863906,0.9068928584199737,Low
10,14,2,425.66778388462484,0.1834421964034345,346.8731352984437,1.4556913672960685,2.301963515200944,Low
3,11,7,525.2440195058623,0.8549740195614743,241.766187098918,0.5374917548704526,0.32343609510535,Low
8,16,13,141.08387095214536,0.8825598767723473,211.71306105690678,2.6734202753805283,0.07409418126947194,Low
8,4,13,226.02168779798592,0.4663097561401701,310.47322756344687,1.3810661194044807,0.7103873673664801,Low
2,20,9,349.1328770121752,0.07569972730978747,319.0459465438803,2.129014030513573,2.0812838187112908,Low
6,5,1,974.3794218109456,0.38782608991693124,374.3826122561011,2.9511347496274554,4.82031214013544,Moderate
7,22,13,398.2123063927457,0.8035376594626034,315.3963224835364,0.150526050959922,0.41743409276086174,Low
2,21,8,533.8369523008743,0.9017740285462287,269.0961707446892,0.2900836793627014,0.24199708739844059,Low
11,14,2,276.4879414645536,0.20347274249759584,360.6023763052641,2.1613702243882686,1.6096693730960745,Low
10,23,20,649.7020639681914,0.06697361202527152,308.0557786374842,0.845475009886416,3.375474726537915,Moderate
2,16,7,352.61489396437685,0.8773504531328387,215.85605692623835,0.5529041908502972,0.16419184564366607,Low
10,18,15,286.2933205945841,0.3894049389788753,313.1701120626493,0.11808563945918849,0.923191742151781,Low
1,7,1,564.9153656013812,0.5417609642675633,381.6037090843325,0.06554013595860542,1.6571960591000945,Low
8,10,5,104.95521924437874,0.9680658120507589,279.2625250996441,2.3234568093593726,0.019224447830764504,Low
1,7,20,106.89762938430279,0.06656472791422285,259.26516037996004,0.40330028210865,0.448555645063051,Low
9,1,11,297.161928191672,0.6483180074520956,228.693891403604,1.4031618479134527,0.4542259077320344,Low
11,23,4,133.04922625073903,0.07410542257486707,230.28910438707146,1.817690445538449,0.5587642913257764,Low
6,21,1,197.22317871762223,0.3754689284665004,286.5542968683638,1.2850554017065388,0.6638521628838757,Low
7,19,15,404.97458440487645,0.8038145451934468,319.1359648323059,0.08131995700869932,0.4260263600694583,Low
10,16,4,822.3271116218316,0.4334722327556344,216.12308103392036,2.3505045077637265,2.0725280068647214,Low
7,19,14,614.8437790323708,0.9971823539029504,387.9137178050331,0.03153967362496046,0.011235766612990191,Low
10,4,11,561.4009533607748,0.5590592849466022,351.02672348903917,2.285669683132452,1.7792669523666451,Low
3,28,3,364.1399408873095,0.3211621526359535,317.3247836567325,2.679913481364368,1.657690304888326,Low
2,18,14,938.5783474895347,0.22011132590475313,365.6877341877981,1.2985197631715168,5.040618594870918,Moderate
9,2,10,457.3135371134725,0.3505205342861618,216.03735136242267,1.6066274192933947,1.2412610259909553,Low
8,1,15,178.38349011619434,0.3725332737595508,295.3677755466249,1.4309501778529614,0.6298535060778808,Low
12,15,22,655.3598645060212,0.06871367772396098,326.0186253723327,1.1676258558703165,3.703523310215931,Moderate
10,5,5,202.45455412894125,0.36957419942677316,365.73058122365785,2.6622736061110808,0.9851066445688238,Low
7,20,13,410.70082852152285,0.4642385197392249,356.69391200985353,2.6818005320099716,1.6589084884862026,Low
9,11,17,556.670744846028,0.7227377522388047,255.41384994267992,1.0074490939246035,0.7232176500338704,Low
4,10,11,886.8002722166582,0.656729484721608,388.1760339118408,1.845209262044094,2.3328269576152167,Low
4,2,10,544.1919223061068,0.7087656552291542,224.86916828617407,2.7807226864375925,0.759152025739216,Low
1,3,12,732.0328894284978,0.008363681876857099,375.02672372423046,2.8861754968240545,5.846797131717918,Moderate
8,23,20,993.5351550991634,0.21766739958053605,394.18804992092373,1.5268771212661427,5.886247704622339,Moderate
12,23,22,218.34020790818346,0.6616842883998565,235.43070464452512,1.3584744158529802,0.3292211616041887,Low
3,12,10,347.25837296756754,0.48398936817974714,344.41321284075707,0.8360829477855773,1.114582578331754,Low
7,20,22,455.11846803788177,0.005313475668345946,208.05710375559968,2.87661561957123,2.0213602599383846,Low
12,5,15,479.64536068494823,0.8044946424318223,281.084565027831,0.4284429134186021,0.4581251426792102,Low
2,5,14,469.91896773899117,0.7728095732903374,303.2566598395348,1.739488728143175,0.6334630425827991,Low
2,6,20,916.8499023008994,0.5484191629935626,316.1290451819268,0.8476508025559166,2.366369683784481,Low
7,9,14,742.6293800201707,0.06646332577627212,387.1874496497119,0.8370248710433899,4.848234326341634,Moderate
6,2,3,647.1146926816334,0.7665150495325846,334.4501374588389,1.2149057621285655,0.9445303348269235,Low
3,21,10,378.43544607650387,0.583713587731364,296.2555902438474,2.9963788074469635,1.0109314516750003,Low
9,12,18,841.4113457991652,0.7819599771579592,361.9350072531779,0.1648989205194662,1.1249338570117768,Low
10,3,14,959.55446033649,0.7517469923958404,390.1065641908818,1.7356254546105943,1.8176170813105141,Low
6,20,3,839.0784542952039,0.8030020719578371,204.41322973645816,0.24771647410583153,0.577097348419224,Low
10,26,20,101.40859467232562,0.5180080664046248,396.50425445120777,0.4635624899715569,0.3379797714734204,Low
10,22,12,672.7612331650663,0.140324518193515,217.22642781273606,1.318688825318696,2.3700255568118918,Low
6,12,21,146.02184329789065,0.6711574733796887,362.8773558537523,1.5313803940393238,0.33488501872164295,Low
1,24,18,331.8464983003497,0.6204737850519706,256.0669505102825,0.776377225093572,0.579234048990254,Low
4,17,1,153.57223031299452,0.7422531871990872,226.43593155077434,0.9493713926232485,0.16356458454346498,Low
10,10,13,643.4159076544489,0.1698810060507353,287.971127942767,0.2609010607677992,2.630360912559201,Low
6,24,3,717.9309221433462,0.19497519990028922,328.7913158895227,0.9096593515327516,3.455192092913028,Moderate
6,27,15,203.0388742593146,0.8904095172193285,276.190369004695,2.8996753181416324,0.13212594186615917,Low
11,14,20,445.45499474048154,0.7499777984520708,210.9130816565398,2.834122145017445,0.5024592467885775,Low
12,23,19,510.61285805998784,0.9082284887003229,319.8922279317433,1.0046348704109551,0.27493352876014315,Low
5,17,13,432.1477195848249,0.7587153211639207,380.48065522213494,1.7125618088362846,0.774453233923331,Low
1,18,14,208.92250043667374,0.5971553059903019,276.6430731894503,2.728786173332833,0.49394478412484877,Low
8,19,2,477.0530111687279,0.6541327370278737,243.2665555261654,0.018551467922690024,0.6702119817782642,Low
5,17,7,776.0602430275763,0.88912792394001,288.5154691865631,2.4320507110127756,0.5143730914939628,Low
12,14,15,163.90689807992993,0.5788067545119405,209.67254220975616,2.845108658366757,0.30988940079409794,Low
12,9,9,172.1620126737131,0.6323913243283874,364.09751689605497,0.2739772030006712,0.39457371236459027,Low
12,8,3,419.2941626523858,0.15647671600360058,365.26816219003734,0.4843430580987631,2.2574476273327186,Low
5,2,17,947.5531404570326,0.4739212201161027,317.6000926859257,2.8822389083140663,3.3991871698314813,Moderate
7,13,1,701.7153820506227,0.716397111958099,270.6205777876779,1.612620430921039,1.0423448939511184,Low
4,25,16,710.8029610053084,0.2709426983163654,359.95667288915666,0.042589903415171104,3.1221631893738038,Moderate
6,7,12,425.72799175407846,0.20225418052453492,310.93740495767344,0.7728959962905875,1.8960549933383346,Low
4,9,3,634.2947120876846,0.31382680822441555,365.18646171000324,1.3498310228065789,3.0066138355275314,Moderate
3,22,10,109.11806562496903,0.24150062799283345,326.2917585166041,2.078726733074303,0.5436606426288849,Low
7,22,6,672.486441768588,0.21491263703639585,356.88109464255945,2.199481134410399,3.8310266346025568,Moderate
8,11,11,921.9582528186131,0.42485084286808694,319.712598643552,2.986264538776368,3.66931071821544,Moderate
4,14,9,651.3161215103372,0.9078385138835341,282.82821364313327,0.8625335981512771,0.30735756728276953,Low
2,4,6,886.3287341197106,0.5070596467387183,391.5891719852275,1.6146603056054256,3.3118841563261325,Moderate
12,26,12,751.5757499194845,0.18792038081532303,308.22276497576894,1.599970643578815,3.636986774431352,Moderate
10,26,6,208.5025747633212,0.07697166938087407,321.01790370810767,1.2169357783417125,1.1549912413373369,Low
3,13,23,912.2079765572576,0.6961561451379252,244.09752788294986,0.5074856815272606,1.1848278675342618,Low
1,2,16,159.7994599201974,0.38279876443638783,325.1301578854553,2.9323696895515274,0.691172116787687,Low
8,23,9,580.5707252929874,0.8218309465853593,314.3215298965888,2.5599515599997584,0.6806098805780809,Low
3,5,9,227.9234114141119,0.6595107686407702,236.96767958940498,1.4949990848827115,0.35232148202483304,Low
12,11,23,110.53594965781366,0.7962414505413685,211.91741947062874,1.8097362680520894,0.09394528596461678,Low
10,6,3,479.83083411487513,0.27194603941844875,320.87186394295423,0.6817831606789869,1.995610891405509,Low
7,18,19,365.53663688874065,0.6923589224610581,352.7384538700641,1.6313612111752407,0.7689663494311878,Low
10,21,3,537.4004444178427,0.2640619846937188,304.68027418440164,2.0849103993644276,2.427033554530097,Low
5,10,21,619.4798980610957,0.9390684794502916,245.35452506392915,1.5455010851597664,0.1782070341571434,Low
10,4,6,139.36516507805263,0.6363742815333744,333.304395338607,2.9708555117548237,0.3651465804535539,Low
5,9,21,210.70296561137107,0.3245118001753421,216.02114532192044,1.8340249687431784,0.6064093797117271,Low
7,6,0,602.7781568053829,0.26951186229227264,288.3667409603909,1.1129211377765071,2.351759057143699,Low
9,2,11,408.8506178553924,0.1909265850716435,232.67335167968403,2.3164560828475143,1.5799150918503666,Low
12,17,23,756.2561387945032,0.6946409588937278,236.8918102119767,0.5113875347449262,0.9583817617368717,Low
5,5,12,687.0624837327457,0.2187156129979273,240.45878983164073,1.1535474411187996,2.3994284620900848,Low
1,25,9,861.0439266909161,0.5953032659274891,277.3414114087956,1.0408768511327575,1.7783696756510787,Low
10,6,14,723.2435440023028,0.26463502692535734,210.23004112407952,1.2954212853233318,2.104909671779644,Low
10,26,12,486.9379696511333,0.6619689447938686,279.5586881858196,2.3453394777861787,0.9467929644769348,Low
1,12,22,705.6699601549891,0.8149397285405392,302.3414894229402,1.4525190964902224,0.7536372350482402,Low
2,23,21,347.8430568298767,0.7780252431446532,296.65885699326503,2.382043350797888,0.4726996892728442,Low
6,21,21,375.6821489003914,0.7608513309307817,276.5568200806081,1.7294667094195977,0.48573558065523154,Low
9,10,20,810.086643928714,0.18772240569225207,367.8293216141505,1.0262083039726662,4.447922734282149,Moderate
8,22,21,501.77756476142395,0.08838494698451871,229.06533848410083,2.4299362310504176,2.1706997461157536,Low
5,21,8,818.5423064665173,0.6989488284873856,301.1393487562748,0.7148690116592747,1.3252096055673104,Low
1,27,8,840.1801363014506,0.3683472137943513,212.40828339131087,0.6731489393993865,2.005227234293273,Low
7,25,14,871.8061038951554,0.4323462264033473,214.23113577558195,1.5135087721645073,2.0344286852368603,Low
5,6,9,924.9717122570866,0.031149092793391064,314.7731699354193,0.7825477378862667,5.069361338392327,Moderate
6,27,23,487.8866984619666,0.2595764492750492,313.2036849775642,0.027261104853648965,1.8908502634269786,Low
7,8,9,386.98013648902497,0.03367640387446402,375.60670256889136,1.9448925818964047,2.796247376321064,Low
3,2,7,623.9788719347025,0.8791857726012476,311.57473513201467,1.5332814644171942,0.4514938516981962,Low
12,12,23,434.0551810938648,0.24339668321853047,391.95820408097006,1.3365534434794837,2.43210731417151,Low
10,13,15,640.9667501202097,0.557337169573008,209.73896967998596,2.900905543854946,1.2795481499557915,Low
3,25,16,735.0272763794421,0.03897932066113041,219.6015369561482,1.713597551888741,3.0283816949886178,Moderate
5,21,4,719.5645166429232,0.6668473913056581,208.81317231407627,2.5902947333681534,1.050401891687577,Low
6,7,3,437.0975983181092,0.32302734575409386,237.055370066708,0.4183507086154805,1.217999378393533,Low
9,10,17,250.17418152887754,0.8979191869576658,308.2540221883356,1.7076193893882832,0.15360760045658023,Low
12,13,23,487.4764046159868,0.8881181889340358,329.11443628548557,2.603938880192709,0.37706398919001743,Low
5,17,18,228.33472967371787,0.3252906183617478,209.11703158973376,1.7493172718396939,0.6308694659251477,Low
1,26,3,901.0873316654275,0.9009608956904679,389.1941779691199,2.154042534381005,0.7035734206503241,Low
4,21,6,411.28971466407165,0.9961576734987788,368.43307533007624,1.1161307034366221,0.01078706065110324,Low
5,28,9,239.0137725009914,0.8254156641239481,259.32249643141864,0.2773485511111998,0.18535240731481095,Low
12,26,17,122.90298391517578,0.844871347755229,215.4375060452936,1.3737008853812143,0.0778621356522251,Low
10,14,18,681.2401476578358,0.2490087361090899,233.97741464381147,1.1834381725165726,2.2311724976161678,Low
10,2,3,673.2120857092689,0.5767023988577563,225.38888275099453,2.601180547136842,1.3489323988690571,Low
5,28,9,406.5437499231625,0.06725591396736785,224.65675585978937,0.7319859070574167,1.5237654403812593,Low
7,22,0,164.54069996288592,0.09491793682166971,303.7123377331468,2.9002026826053244,0.9724538873541323,Low
4,11,22,468.6660054057088,0.9988926120332906,249.16948849868007,2.8744143594134886,0.0027748169973804354,Low
1,1,17,380.0957455570542,0.32663924942591094,271.6279433058289,0.7428949292143161,1.2447591570412304,Low
5,19,4,709.4085757615085,0.7481839120488464,397.9010666768645,1.0441558664319615,1.3083872011586188,Low
7,21,14,645.2013245074213,0.8066650530268165,336.862849785069,2.6866672226216552,0.8884950858766115,Low
10,4,16,428.134355377786,0.8580232710072292,389.7961334094003,2.8998666626883223,0.5094114975634527,Low
10,19,2,296.1032988294911,0.9976282974021565,228.51131100662312,1.3303173085081321,0.003030414247863487,Low
6,26,11,989.2323695400327,0.24149648525686784,276.42789496651386,0.9629911369226934,3.78979392763081,Moderate
5,21,1,508.6014590765034,0.04035082685969971,310.94636065647086,1.578282039754626,2.928656573371807,Extreme
4,11,0,719.4468122022133,0.411191517994586,215.3516123777476,2.0633076190972046,1.8341549836037863,Low
2,8,22,226.49767082052472,0.13008066982894695,200.83748872559158,0.8204235461249394,0.7136421850610698,Low
4,11,20,537.0307296934579,0.022425889162055124,334.0868667593835,2.2094195238572185,3.5690447943228936,Moderate
10,4,16,124.78304788251894,0.3604268271414861,328.36390336028705,0.1549720713439231,0.44353584182999384,Low
10,17,21,554.909606119405,0.7837382510752364,282.15776199992234,0.14788347829324933,0.5726881242230684,Low
3,27,15,967.6156664059321,0.5661806912250709,297.9288152064065,1.1588631154366356,2.3259103895805886,Low
10,7,4,445.7860416872202,0.31277798921035405,283.0886001184179,1.0604195761821618,1.598697366018178,Low
1,8,14,135.09641131742043,0.6543420054927197,204.80100896897778,0.9468996461014568,0.17448672720354166,Low
8,3,2,127.86021182740917,0.23201818030881072,267.0743212434925,1.4730592880067301,0.5014717582407711,Low
5,22,6,449.1880839521825,0.014381446072085025,235.41645107945797,0.9622007469347137,1.904234398295296,Low
4,2,10,244.02244281687464,0.7643533864364274,219.68483782027374,0.5767737554042758,0.22268605491425564,Low
8,23,9,121.01688669536732,0.6237430848640091,391.34408677786996,0.9284086472658027,0.324559942941844,Low
7,15,8,780.5922525551591,0.76230262450096,319.87194500843316,2.924712818430705,1.2784814347539883,Low
2,24,13,512.6707079937016,0.03893801668766561,345.73125684732054,1.2333402509845457,3.189232716883137,Moderate
1,22,12,360.3202947753891,0.8371196278306522,263.07274865322347,1.3341383305750072,0.29165578693773336,Low
12,22,1,910.0748647148326,0.6195262000363033,278.62942589880305,1.7296349698534201,1.8860886533333026,Low
11,5,2,204.52506418047307,0.5633953507126401,247.3847987793447,2.9500223052426797,0.4767900344543461,Low
4,24,6,960.3269460597872,0.6246140481145316,219.39313419308496,0.724803829307289,1.413703294515372,Low
8,1,20,382.57004563961755,0.8644332468683641,235.80632748831675,2.0438463315973014,0.24548986510213058,Low
12,26,17,899.5633050778131,0.5869365065589071,359.5028090592972,2.1479540806251722,2.7045980125210307,Low
2,4,2,642.6485888315154,0.5809503798881793,335.50916103675513,1.8219732503791977,1.7802545912650571,Low
3,15,9,844.0366237673387,0.9906791570657658,309.38577519709537,0.26573501890993223,0.04164430542016862,Low
12,20,21,985.6118468894178,0.756730167068568,295.0179745733536,2.0306168274827296,1.418336545899871,Low
